#id,name,request_email,notes,home_page,tag_string
mairie-56159-01,Mairie - Pleucadeuc,sg@pleucadeuc.fr,"Adresse : 5 avenue des Sports,56140,Pleucadeuc | Tél : 02 97 26 92 27 | Fax : 02 97 26 96 70",http://www.pleucadeuc.fr,mairie
mairie-56160-01,Mairie - Pleugriffet,mairie.pleugriffet@wanadoo.fr,"Adresse : 7 rue Anne-de-Bretagne,56120,Pleugriffet | Tél : 02 97 22 44 34 | Fax : 02 97 22 46 51",http://www.pleugriffet.net,mairie
mairie-56161-01,Mairie - Ploemel,mairie@ploemel.fr,"Adresse : Allée Abbé-Martin-Kercret,56400,Ploemel | Tél : 02 97 56 84 25 | Fax : ",http://www.ploemel.com,mairie
mairie-56162-01,Mairie - Ploemeur,mairie@ploemeur.net,"Adresse : 1 rue des Écoles - BP 67,56274,Ploemeur Cedex | Tél : 02 97 86 40 40 | Fax : 02 97 86 40 41",http://www.ploemeur.com,mairie
mairie-56163-01,Mairie - Ploërdut,ploerdut.mairie@wanadoo.fr,"Adresse : 4 place de la République,56160,Ploërdut | Tél : 02 97 39 44 43 | Fax : 02 97 39 46 43",http://www.ploerdut.fr,mairie
mairie-56164-01,Mairie - Ploeren,contact.mairie@ploeren.fr,"Adresse : 1 place de la Mairie,56880,Ploeren | Tél : 02 97 40 01 81 | Fax : 02 97 40 07 35",http://www.ploeren.com,mairie
mairie-56165-01,Mairie - Ploërmel,contact@ploermel.bzh,"Adresse : Place de la Mairie - BP 133,56804,Ploërmel | Tél : 02 97 73 20 73 | Fax : 02 97 73 20 70",http://www.ploermel.bzh,mairie
mairie-56166-01,Mairie - Plouay,contact@plouay.fr,"Adresse : 4 place de la Mairie - BP 30004,56240,Plouay | Tél : 02 97 33 31 51 | Fax : 02 97 33 17 85",http://www.plouay.fr,mairie
mairie-56167-01,Mairie - Plougoumelen,mairie@plougoumelen.fr,"Adresse : 5 rue Yves-de-Pont-Sal,56400,Plougoumelen | Tél : 02 97 57 84 74 | Fax : ",http://www.plougoumelen.bzh,mairie
mairie-56168-01,Mairie - Plouharnel,accueil@mairieplouharnel.fr,"Adresse : 2 place Saint-Armel - BP 1,56340,Plouharnel | Tél : 02 97 52 30 90 | Fax : 02 97 52 35 61",http://mairieplouharnel.fr,mairie
mairie-56170-01,Mairie - Plouray,mairie-de-plouray@wanadoo.fr,"Adresse : 9 rue de l'Ellé,56770,Plouray | Tél : 02 97 34 80 75 | Fax : 02 97 34 84 75",http://www.plouray.fr,mairie
mairie-56171-01,Mairie - Pluherlin,pluherlin@wanadoo.fr,"Adresse : 3 rue Saint-Hernin,56220,Pluherlin | Tél : 02 97 43 31 35 | Fax : 02 97 43 37 92",,mairie
mairie-56172-01,Mairie - Plumelec,fg.mairie@plumelec.fr,"Adresse : 19 place de l'Église,56420,Plumelec | Tél : 02 97 42 24 27 | Fax : 02 97 42 33 08",http://www.plumelec.org,mairie
mairie-56173-01,Mairie - Pluméliau,mairie@plumeliau.fr,"Adresse : 4 Place du Général de Gaulle,56930,Pluméliau | Tél : 02 97 51 80 28 | Fax : 02 97 51 91 46",http://www.plumeliau.fr,mairie
mairie-56174-01,Mairie - Plumelin,mairie.plumelin@wanadoo.fr,"Adresse : 6 bis rue de la Mairie,56500,Plumelin | Tél : 02 97 44 10 75 | Fax : 02 97 44 14 82",http://www.mairie-plumelin.fr,mairie
mairie-56175-01,Mairie - Plumergat,accueil.mairie@plumergat.fr,"Adresse : Place du Castil,56400,Plumergat | Tél : 02 97 56 14 56 | Fax : 02 97 56 14 78",http://www.plumergat.fr,mairie
mairie-56176-01,Mairie - Pluneret,mairie.pluneret@wanadoo.fr,"Adresse : 7 place Vincent-Jollivet,56400,Pluneret | Tél : 02 97 24 01 06 | Fax : 02 97 50 79 20",http://www.pluneret.fr,mairie
mairie-56177-01,Mairie - Pluvigner,mairie@pluvigner.fr,"Adresse : Place Saint-Michel - BP 10,56330,Pluvigner | Tél : 02 97 24 71 34 | Fax : 02 97 24 92 44",http://www.pluvigner.fr,mairie
mairie-56178-01,Mairie - Pontivy,secretariat.general@ville-pontivy.fr,"Adresse : 8 rue François-Mitterrand,56300,Pontivy | Tél : 02 97 25 00 33 | Fax : 02 97 27 87 09",http://www.pontivy.fr,mairie
mairie-56179-01,Mairie - Pont-Scorff,contact@pontscorff.bzh,"Adresse : 4 place de la Maison-des-Princes,56620,Pont-Scorff | Tél : 02 97 32 60 37 | Fax : 02 97 32 61 61",http://www.pontscorff.com,mairie
mairie-56180-01,Mairie - Porcaro,mairie.porcaro@orange.fr,"Adresse : Place de la Mairie,56380,Porcaro | Tél : 02 97 22 06 38 | Fax : 02 97 22 16 83",,mairie
mairie-56182-01,Mairie - Priziac,mairie@priziac.com,"Adresse : 1 place de l'Église,56320,Priziac | Tél : 02 97 34 61 26 | Fax : 02 97 34 64 67",,mairie
mairie-56184-01,Mairie - Questembert,accueil@mairie-questembert.fr,"Adresse : Place du Général-de-Gaulle - BP 4014,56231,Questembert Cedex | Tél : 02 97 26 11 38 | Fax : 02 97 26 54 15",http://www.mairie-questembert.fr,mairie
mairie-56185-01,Mairie - Quéven,mairie@mairie-queven.fr,"Adresse : Place Pierre-Quinio,56530,Quéven | Tél : 02 97 80 14 14 | Fax : 02 97 80 14 28",http://www.queven.com,mairie
mairie-56186-01,Mairie - Quiberon,quiberon@ville-quiberon.fr,"Adresse : 7 rue de Verdun - CS 90801,56178,Quiberon Cedex | Tél : 02 97 30 24 00 | Fax : 02 97 30 24 11",http://www.ville-quiberon.fr,mairie
mairie-56188-01,Mairie - Quistinic,mairie.quistinic@wanadoo.fr,"Adresse : 11 rue de la Mairie,56310,Quistinic | Tél : 02 97 39 71 08 | Fax : 02 97 39 73 66",http://www.quistinic.fr,mairie
mairie-56189-01,Mairie - Radenac,mairie.radenac@wanadoo.fr,"Adresse : 15 rue Anne-de-Bretagne,56500,Radenac | Tél : 02 97 22 43 19 | Fax : ",http://www.radenac.fr,mairie
mairie-56190-01,Mairie - Réguiny,mairie@reguiny.com,"Adresse : 3 rue du Général-de-Gaulle - BP 010404,56500,Réguiny | Tél : 02 97 38 66 11 | Fax : ",http://www.reguiny.com,mairie
mairie-56191-01,Mairie - Réminiac,mairie.reminiac@wanadoo.fr,"Adresse : 1 route du Moulin,56140,Réminiac | Tél : 02 97 93 22 83 | Fax : ",,mairie
mairie-56193-01,Mairie - Riantec,mairie@riantec.com,"Adresse : Place de la Mairie - CS 010004,56670,Riantec | Tél : 02 97 33 98 10 | Fax : 02 97 33 98 16",http://www.riantec.com,mairie
mairie-56195-01,Mairie - La Roche-Bernard,mairie-lrb@wanadoo.fr,"Adresse : Place Louis-Lévesque - BP 12,56130,La Roche-Bernard | Tél : 02 99 90 60 51 | Fax : 02 99 90 88 28",http://www.laroche-bernard.com,mairie
mairie-56196-01,Mairie - Rochefort-en-Terre,mairie.rochefort-en-terre@wanadoo.fr,"Adresse : 1 place des Halles - BP 7,56220,Rochefort-en-Terre | Tél : 02 97 43 32 81 | Fax : ",http://www.rochefort-en-terre.fr,mairie
mairie-56197-01,Mairie - Val-d'Oust,mairie.roc@wanadoo.fr,"Adresse : Le Roc Saint-André - 1 rue Nationale,56460,Val-d'Oust | Tél : 02 97 74 93 53 | Fax : ",http://www.ville-roc-saint-andre.fr,mairie
mairie-56197-02,Mairie - La Chapelle-Caro,mairie.la-chapelle-caro@wanadoo.fr,"Adresse : La Chapelle caro - 12 avenue Yves-Robert,56460,Val d'Oust | Tél : 02 97 74 91 53 | Fax : ",http://www.mairie-valdoust.fr/,mairie
mairie-56197-03,Mairie - Quily,quily@paysdejosselin.fr,"Adresse : 1 rue de l'Église,56800,Quily | Tél : 02 97 74 92 76 | Fax : ",,mairie
mairie-56198-01,Mairie - Rohan,mairie.rohan@wanadoo.fr,"Adresse : 11 place de la Mairie,56580,Rohan | Tél : 02 97 51 50 33 | Fax : 02 97 51 52 11",http://www.rohan.fr,mairie
mairie-56199-01,Mairie - Roudouallec,mairie.roudouallec@wanadoo.fr,"Adresse : 15 rue Nicolas-le-Grand,56110,Roudouallec | Tél : 02 97 34 50 53 | Fax : 02 97 34 53 67",http://www.roudouallec.fr,mairie
mairie-56201-01,Mairie - Le Saint,mairie.le.saint@gmail.com,"Adresse : 10 rue de la Mairie,56110,Le Saint | Tél : 02 97 34 71 49 | Fax : ",http://www.lesaint56110.fr,mairie
mairie-56202-01,Mairie - Saint-Abraham,secretariat@saint-abraham.fr,"Adresse : 4 rue de la Mairie,56140,Saint-Abraham | Tél : 02 97 74 91 55 | Fax : ",http://www.saint-abraham.fr,mairie
mairie-56204-01,Mairie - Saint-Allouestre,mairie.stallouestre@wanadoo.fr,"Adresse : 1 place Joseph-Marot,56500,Saint-Allouestre | Tél : 02 97 60 31 12 | Fax : 02 97 60 39 53",http://www.stallouestre.fr,mairie
mairie-56206-01,Mairie - Saint-Avé,cada@saint-ave.fr,"Adresse : Place de l'Hôtel-de-Ville - BP 40020,56891,Saint-Avé | Tél : 02 97 60 70 10 | Fax : 02 97 44 58 91",http://www.saint-ave.fr,mairie
mairie-56207-01,Mairie - Saint-Barthélémy,commune-stbarthelemy@orange.fr,"Adresse : 9 rue de la Mairie,56150,Saint-Barthélémy | Tél : 02 97 27 10 88 | Fax : 02 97 27 10 69",http://www.saint-barthelemy56.net,mairie
mairie-56208-01,Mairie - Saint-Brieuc-de-Mauron,mairie.saint.brieuc.de.mauron@orange.fr,"Adresse : 10 rue de Camet,56430,Saint-Brieuc-de-Mauron | Tél : 02 97 22 60 75 | Fax : 02 97 22 74 31",,mairie
mairie-56209-01,Mairie - Sainte-Brigitte,commune.sainte-brigitte@wanadoo.fr,"Adresse : 14 rue de l'Église,56480,Sainte-Brigitte | Tél : 02 97 27 61 69 | Fax : 02 97 27 60 41",http://www.sainte-brigitte.fr,mairie
mairie-56210-01,Mairie - Saint-Caradec-Trégomel,mairie-de-st-caradec-tregomel@wanadoo.fr,"Adresse : 7 rue de la Mairie,56540,Saint-Caradec-Trégomel | Tél : 02 97 51 60 52 | Fax : 02 97 51 62 63",,mairie
mairie-56211-01,Mairie - Saint-Congard,mairie-st-congard@wanadoo.fr,"Adresse : 9 route de Redon,56140,Saint-Congard | Tél : 02 97 43 50 13 | Fax : 02 97 43 54 75",,mairie
mairie-56212-01,Mairie - Saint-Dolay,mairie@saintdolay.fr,"Adresse : 1 place de l'Église,56130,Saint-Dolay | Tél : 02 99 90 20 69 | Fax : 02 99 90 10 50",http://www.saintdolay.fr,mairie
mairie-56213-01,Mairie - Saint-Gérand,mairie.st-gerand@laposte.net,"Adresse : Rue du Presbytère,56920,Saint-Gérand | Tél : 02 97 51 40 09 | Fax : 02 97 51 45 01",http://www.st-gerand.fr,mairie
mairie-56214-01,Mairie - Saint-Gildas-de-Rhuys,contact@saint-gildas-de-rhuys.fr,"Adresse : Rue Saint-Goustan,56730,Saint-Gildas-de-Rhuys | Tél : 02 97 45 23 15 | Fax : 02 97 45 39 16",http://www.saint-gildas-de-rhuys.fr,mairie
mairie-56215-01,Mairie - Saint-Gonnery,mairie.st.gonnery@wanadoo.fr,"Adresse : 14 rue des Deux-Ponts,56920,Saint-Gonnery | Tél : 02 97 38 41 05 | Fax : ",http://www.stgonnery.fr,mairie
mairie-56218-01,Mairie - Saint-Gravé,mairie-st-grave@wanadoo.fr,"Adresse : 16 route de Rochefort-en-Terre,56220,Saint-Gravé | Tél : 02 97 43 52 45 | Fax : ",http://www.saint-grave.fr,mairie
mairie-56219-01,Mairie - Saint-Guyomard,mairie.st-guyomard@wanadoo.fr,"Adresse : 1 rue de la Chapelle,56460,Saint-Guyomard | Tél : 02 97 75 94 24 | Fax : 02 97 93 82 69",http://www.saint-guyomard.fr,mairie
mairie-56221-01,Mairie - Saint-Jacut-les-Pins,mairie.stjacutlespins@wanadoo.fr,"Adresse : 1 rue des Moulins,56220,Saint-Jacut-les-Pins | Tél : 02 99 91 28 65 | Fax : ",http://www.st-jacut-les-pins.fr,mairie
mairie-56222-01,Mairie - Saint-Jean-Brevelay,mairie.stjeanbrevelay@wanadoo.fr,"Adresse : 11 rue de Rennes - BP 30,56660,Saint-Jean-Brevelay | Tél : 02 97 60 30 13 | Fax : 02 97 60 34 59",http://www.mairie-saint-jean-brevelay.fr,mairie
mairie-56223-01,Mairie - Saint-Jean-la-Poterie,mairiestjeanpot@wanadoo.fr,"Adresse : 17 rue de la Mairie,56350,Saint-Jean-la-Poterie | Tél : 02 99 71 19 03 | Fax : 02 99 71 44 20",http://www.saintjeanlapoterie.fr,mairie
mairie-56224-01,Mairie - Saint-Laurent-sur-Oust,st.laurent.mairie@wanadoo.fr,"Adresse : Rue du Savino,56140,Saint-Laurent-sur-Oust | Tél : 02 97 75 02 42 | Fax : 02 97 75 21 11",http://www.saintlaurentsuroust.fr,mairie
mairie-56225-01,Mairie - Saint-Léry,mairie.st.lery@wanadoo.fr,"Adresse : 6 rue de la Mairie,56430,Saint-Léry | Tél : 02 97 22 68 76 | Fax : ",,mairie
mairie-56226-01,Mairie - Saint-Malo-de-Beignon,mairie.stmalodebeignon@wanadoo.fr,"Adresse : 24 rue de la République,56380,Saint-Malo-de-Beignon | Tél : 02 97 75 76 16 | Fax : 02 97 75 71 81",,mairie
mairie-56227-01,Mairie - Saint-Malo-des-Trois-Fontaines,mairie.st-malo-des-trois-fontaines@wanadoo.fr,"Adresse : 20 avenue du Porhoët,56490,Saint-Malo-des-Trois-Fontaines | Tél : 02 97 75 50 78 | Fax : ",,mairie
mairie-56229-01,Mairie - Saint-Martin-sur-Oust,st-martin-oust@wanadoo.fr,"Adresse : 6 place de la Motte,56200,Saint-Martin-sur-Oust | Tél : 02 99 91 55 76 | Fax : ",http://www.st-martin-sur-oust.fr,mairie
mairie-56230-01,Mairie - Saint-Nicolas-du-Tertre,mairie.st-nicolas-tertre@wanadoo.fr,"Adresse : 1 place de la Mairie,56910,Saint-Nicolas-du-Tertre | Tél : 02 97 93 71 57 | Fax : ",http://www.saint-nicolas-du-tertre.fr,mairie
mairie-56231-01,Mairie - Saint-Nolff,mairie@saint-nolff.fr,"Adresse : Place Pedrajas-de-San-Esteban,56250,Saint-Nolff | Tél : 02 97 45 47 59 | Fax : 02 97 45 50 82",http://www.saint-nolff.fr,mairie
mairie-56232-01,Mairie - Saint-Perreux,mairie-st-perreux@wanadoo.fr,"Adresse : 1 rue de la Mairie,56350,Saint-Perreux | Tél : 02 99 71 19 81 | Fax : 02 99 72 17 94",http://www.saint-perreux.fr,mairie
mairie-56234-01,Mairie - Saint-Pierre-Quiberon,mairie@saintpierrequiberon.net,"Adresse : 70 rue du Docteur-Le-Gall - BP 11,56510,Saint-Pierre-Quiberon | Tél : 02 97 30 92 00 | Fax : 02 97 30 87 20",http://www.saintpierrequiberon.fr,mairie
mairie-56236-01,Mairie - Saint-Servant,mairie.st-servant-sur-oust@wanadoo.fr,"Adresse : 1 rue Saint-Servais,56120,Saint-Servant | Tél : 02 97 22 24 25 | Fax : 02 97 73 91 52",,mairie
mairie-56237-01,Mairie - Saint-Thuriau,mairie.saint.thuriau@wanadoo.fr,"Adresse : Place de l'Église,56300,Saint-Thuriau | Tél : 02 97 39 83 13 | Fax : 02 97 39 88 93",http://www.saint-thuriau.fr,mairie
mairie-56238-01,Mairie - Saint-Tugdual,mairie.st-tugdual@wanadoo.fr,"Adresse : 1 place Vincent-Sivy,56540,Saint-Tugdual | Tél : 02 97 39 41 06 | Fax : 02 97 39 43 45",http://www.saint-tugdual.fr,mairie
mairie-56239-01,Mairie - Saint-Vincent-sur-Oust,mairie.st.vincent.sur.oust@wanadoo.fr,"Adresse : 13 place de la Mairie,56350,Saint-Vincent-sur-Oust | Tél : 02 99 91 24 34 | Fax : 02 99 91 23 09",,mairie
mairie-56240-01,Mairie - Sarzeau,contact@sarzeau.fr,"Adresse : 1 place Richemont,56370,Sarzeau | Tél : 02 97 41 85 15 | Fax : 02 97 41 84 18",http://www.sarzeau.fr,mairie
mairie-56241-01,Mairie - Sauzon,mairiedesauzon@wanadoo.fr,"Adresse : Rue Lieutenant-Riou,56360,Sauzon | Tél : 02 97 31 62 79 | Fax : ",http://www.sauzon.fr,mairie
mairie-56242-01,Mairie - Séglien,mairie.seglien@wanadoo.fr,"Adresse : 1 rue Yves-le-Calvé,56160,Séglien | Tél : 02 97 28 00 66 | Fax : 02 97 28 02 94",http://www.seglien.fr,mairie
mairie-56243-01,Mairie - Séné,contact@sene.com,"Adresse : Place de la Fraternité,56860,Séné | Tél : 02 97 66 90 62 | Fax : 02 97 66 91 86",http://www.sene.bzh,mairie
mairie-56244-01,Mairie - Sérent,mairie@serent.fr,"Adresse : 15 rue du Général-de-Kerhué,56460,Sérent | Tél : 02 97 75 93 57 | Fax : 02 97 75 98 35",http://www.serent.fr,mairie
mairie-56245-01,Mairie - Silfiac,mairie-silfiac@wanadoo.fr,"Adresse : 1 rue Paul-Le Bourlay,56480,Silfiac | Tél : 02 97 27 60 13 | Fax : ",http://www.silfiac.fr,mairie
mairie-56246-01,Mairie - Le Sourn,mairie.lesourn@wanadoo.fr,"Adresse : 26 rue du Commerce,56300,Le Sourn | Tél : 02 97 25 12 52 | Fax : 02 97 25 71 69",http://www.lesourn.fr,mairie
mairie-56247-01,Mairie - Sulniac,accueil@mairie-sulniac.fr,"Adresse : 2 rue René-Cassin,56250,Sulniac | Tél : 02 97 53 23 02 | Fax : 02 97 53 28 10",http://www.sulniac.fr,mairie
mairie-56248-01,Mairie - Surzur,mairie@surzur.fr,"Adresse : 1 place Xavier-de-Langlais,56450,Surzur | Tél : 02 97 42 12 52 | Fax : 02 97 42 03 54",http://www.surzur.fr,mairie
mairie-56249-01,Mairie - Taupont,mairie@taupont.com,"Adresse : 1 rue de la Mairie,56800,Taupont | Tél : 02 97 93 54 17 | Fax : 02 97 93 55 51",http://www.taupont.fr,mairie
mairie-56250-01,Mairie - Théhillac,mairie-de-thehillac@laposte.net,"Adresse : 1 rue de la Mairie,56130,Théhillac | Tél : 02 99 90 23 79 | Fax : 02 99 90 13 53",http://www.thehillac.fr,mairie
mairie-56251-01,Mairie - Theix-Noyalo,mairie@theix-noyalo.fr,"Adresse : Place du Général-de-Gaulle - CS 70050,56450,Theix-Noyalo | Tél : 02 97 43 01 10 | Fax : 02 97 43 29 16",http://www.theix-noyalo.fr,mairie
mairie-56251-02,Mairie - Noyalo,mairie.annexe@theix-noyalo.fr,"Adresse : 4 place de Rhuys,56450,Noyalo | Tél : 02 97 43 08 64 | Fax : ",http://www.theix-noyalo.fr,mairie
mairie-56252-01,Mairie - Le Tour-du-Parc,mairie.letourduparc@wanadoo.fr,"Adresse : 1 rue de la Mairie,56370,Le Tour-du-Parc | Tél : 02 97 67 30 01 | Fax : 02 97 67 39 02",http://www.letourduparc.fr,mairie
mairie-56253-01,Mairie - Tréal,mairie.treal@wanadoo.fr,"Adresse : 36 rue de la Villio,56140,Tréal | Tél : 02 99 08 84 82 | Fax : 02 99 08 89 15",http://www.treal.fr,mairie
mairie-56254-01,Mairie - Trédion,mairie.tredion@wanadoo.fr,"Adresse : Place Saint-Christophe,56250,Trédion | Tél : 02 97 67 11 33 | Fax : 02 97 67 13 41",http://www.tredion.fr,mairie
mairie-56255-01,Mairie - Treffléan,mairie@trefflean.com,"Adresse : Place de la Giettaz,56250,Treffléan | Tél : 02 97 53 27 78 | Fax : 02 97 53 20 07",http://www.trefflean.com,mairie
mairie-56256-01,Mairie - Tréhorenteuc,mairietrehorenteuc@orange.fr,"Adresse : 3 rue de Brocéliande,56430,Tréhorenteuc | Tél : 02 97 93 05 01 | Fax : 02 97 93 00 70",,mairie
mairie-56257-01,Mairie - La Trinité-Porhoët,mairie.trinite.porh@wanadoo.fr,"Adresse : Place du Martray,56490,La Trinité-Porhoët | Tél : 02 97 93 92 00 | Fax : 02 97 93 98 34",http://www.porhoet.fr,mairie
mairie-56258-01,Mairie - La Trinité-sur-Mer,accueil@latrinitesurmer.fr,"Adresse : Place Yvonne-Sarcey - BP 84,56470,La Trinité-sur-Mer | Tél : 02 97 55 72 19 | Fax : 02 97 55 73 31",http://www.la-trinite-sur-mer.fr,mairie
mairie-56259-01,Mairie - La Trinité-Surzur,accueil@mairie-latrinitesurzur.fr,"Adresse : 18 route d'Armorique,56190,La Trinité-Surzur | Tél : 02 97 42 16 02 | Fax : 02 97 42 05 17",http://www.latrinitesurzur.fr,mairie
mairie-56260-01,Mairie - Vannes,karine.mauny@mairie-vannes.fr,"Adresse : 7 rue Joseph-le-Brix - BP 509,56019,Vannes Cedex | Tél : 02 97 01 60 00 | Fax : ",http://www.mairie-vannes.fr,mairie
mairie-56261-01,Mairie - La Vraie-Croix,secretariat@lavraiecroix.com,"Adresse : 1 rue du Grand-Chêne,56250,La Vraie-Croix | Tél : 02 97 67 23 62 | Fax : 02 97 67 29 28",http://www.questembert-communaute.fr,mairie
mairie-56262-01,Mairie - Bono,accueil@lebono.fr,"Adresse : Place Joseph-le-Clanche - BP 1,56400,Bono | Tél : 02 97 57 88 98 | Fax : 02 97 57 83 19",http://www.lebono.fr,mairie
mairie-56263-01,Mairie - Sainte-Anne-d'Auray,contact@sainte-anne-auray.com,"Adresse : 10 place Nicolazic,56411,Sainte-Anne-d'Auray Cedex | Tél : 02 97 57 63 91 | Fax : 02 97 57 72 33",http://www.sainte-anne-auray.com,mairie
mairie-56264-01,Mairie - Kernascléden,mairie.kernascleden@wanadoo.fr,"Adresse : 5 rue de Brissac,56540,Kernascléden | Tél : 02 97 51 61 16 | Fax : 02 97 51 63 11",http://www.kernascleden.com,mairie
maison_handicapees-56260-01,Maison départementale des personnes handicapées (MDPH) - Morbihan,contact@mda56.fr,"Adresse : 16 rue Ella-Maillart - CS 62379,56009,Vannes Cedex | Tél : 02 97 62 74 74 | Fax : 02 97 62 74 94",http://www.morbihan.fr,maison_handicapees
mission_locale-56007-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Auray,mlauray@wanadoo.fr,"Adresse : BP 80234 - Le Parco Pointer - 14 rue François-Mitterrand,56402,Auray Cedex | Tél : 02 97 56 66 11 | Fax : 02 97 50 75 26",http://www.mlauray.fr,mission_locale
mission_locale-56121-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Lorient,mllorient@wanadoo.fr,"Adresse : 44 avenue de la Marne - BP 123,56101,Lorient Cedex | Tél : 02 97 21 42 05 | Fax : 02 97 84 88 58",http://www.mllorient.org,mission_locale
mission_locale-56165-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Ploërmel,ml-ploermel@mlceb.org,"Adresse : 9 rue du Val - BP 120,56804,Ploërmel Cedex | Tél : 02 97 73 57 00 | Fax : 02 97 73 57 09",,mission_locale
mission_locale-56178-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Pontivy,pontivy@ml-cb.fr,"Adresse : 13 bis rue Saint-Jory,56300,Pontivy | Tél : 02 97 25 38 35 | Fax : ",http://www.ml-cb.fr,mission_locale
mission_locale-56260-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Vannes,mlpv@mlpv.org,"Adresse : 22 avenue Victor-Hugo - BP 257,56007,Vannes Cedex | Tél : 02 97 01 65 40 | Fax : ",http://www.mlpv.org,mission_locale
msap-56041-01,Maison de services au public - Cléguérec,msap.cleguerec@laposte.fr,"Adresse : Bureau de poste - 15 rue Théodore-Huet,56480,Cléguérec | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/cleguerec-bureau-de-poste,msap
msap-56058-01,Maison de services au public - Férel,msap.ferel@laposte.fr,"Adresse : Bureau de poste - 8 place de la Mairie,56130,Férel | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/ferel-bureau-de-poste,msap
msap-56067-01,Maison de services au public - Grand-Champ,lochinfoservices@gmvagglo.bzh,"Adresse : Loc'h info services - 67 rue du Général-de-Gaulle,56390,Grand-Champ | Tél : 02 97 61 40 16 | Fax : ",https://www.maisondeservicesaupublic.fr/content/loch-info-services-grand-champ,msap
msap-56073-01,Maison de services au public - Guémené-sur-Scorff,msap-guemene@orange.fr,"Adresse : 17 rue des Fréres-Trébuil,56160,Guémené-sur-Scorff | Tél : 02 97 07 59 15 | Fax : ",https://www.maisondeservicesaupublic.fr/content/guemene-sur-scorff,msap
msap-56075-01,Maison de services au public - Guer,aude.thomas@oust-broceliande.bzh,"Adresse : 4 avenue du Général-de-Gaulle,56380,Guer | Tél : 06 02 50 81 17 | Fax : ",https://www.maisondeservicesaupublic.fr/content/de-loust-broceliande-communaute,msap
msap-56121-01,Maison de services au public - Lorient,lorient.pimms@gmail.com,"Adresse : Point information médiation multi-services - 17 boulevard Cosmao-Dumanoir,56100,Lorient | Tél : 02 97 35 68 68 | Fax : ",https://www.maisondeservicesaupublic.fr/content/pimms-de-lorient,msap
msap-56127-01,Maison de services au public - Mauron,s.dunot@ploermelcommunaute.bzh,"Adresse : 1 place Henri-Thébault,56430,Mauron | Tél : 02 97 22 91 62 | Fax : ",https://www.maisondeservicesaupublic.fr/content/ploermel-communaute-site-de-mauron,msap
msap-56143-01,Maison de services au public - Muzillac,a.lecorre@arcsudbretagne.fr,"Adresse : Place du Vieux-Couvent,56190,Muzillac | Tél : 02 97 41 68 75 | Fax : ",https://www.maisondeservicesaupublic.fr/content/arc-sud-bretagne,msap
