#id,name,request_email,notes,home_page,tag_string,valid_email,publication_scheme,_merge
mairie-65019-01,Mairie - Arcizac-Adour,arcizac-adour@wanadoo.fr,"Adresse : Place du 11-Novembre-01918,65360,Arcizac-Adour | Tél : 05 62 45 92 28 | Fax : ",http://www.arcizac-adour.fr,mairie,True,,left_only
mairie-65159-01,Mairie - Escala,mairie.escala@orange.fr,"Adresse : 1 rue des Sapins,65250,Escala | Tél : 05 62 98 94 95 | Fax : ",,mairie,True,,left_only
mairie-65160-01,Mairie - Escaunets,m.escaunets@wanadoo.fr,"Adresse : Route de Pontiacq,65500,Escaunets | Tél : 05 59 81 96 49 | Fax : 05 59 81 96 49",,mairie,True,,left_only
mairie-65161-01,Mairie - Escondeaux,mairie-escondeaux@orange.fr,"Adresse : 5 rue Saint-Jean,65140,Escondeaux | Tél : 05 62 96 66 55 | Fax : ",,mairie,True,,left_only
mairie-65163-01,Mairie - Escots,mairie.escots@orange.fr,"Adresse : 15 route d'Asque,65130,Escots | Tél : 05 62 39 00 21 | Fax : ",,mairie,True,,left_only
mairie-65164-01,Mairie - Escoubès-Pouts,mairie.escoubes-pouts-65@wanadoo.fr,"Adresse : Place de l'Église,65100,Escoubès-Pouts | Tél : 05 62 42 93 64 | Fax : 05 62 42 93 64",,mairie,True,,left_only
mairie-65165-01,Mairie - Esparros,mairie.esparros@orange.fr,"Adresse : Le Village,65130,Esparros | Tél : 05 62 39 19 23 | Fax : ",http://www.esparros.fr,mairie,True,,left_only
mairie-65166-01,Mairie - Espèche,mairie.espeche@orange.fr,"Adresse : Village,65130,Espèche | Tél : 05 62 39 09 52 | Fax : ",,mairie,True,,left_only
mairie-65168-01,Mairie - Esquièze-Sère,mairie.esquieze@wanadoo.fr,"Adresse : 1 eth Marcadaou,65120,Esquièze-Sère | Tél : 05 62 92 81 72 | Fax : 05 62 92 87 30",http://www.esquieze-sere.com,mairie,True,,left_only
mairie-65169-01,Mairie - Estaing,mairie-estaing65@wanadoo.fr,"Adresse : Le Village,65400,Estaing | Tél : 09 67 33 23 02 | Fax : 05 62 91 87 10",,mairie,True,,left_only
mairie-65170-01,Mairie - Estampures,commune.estampure@orange.fr,"Adresse : 1 chemin de lÉglise,65220,Estampures | Tél : 05 62 35 53 26 | Fax : 05 62 35 53 26",,mairie,True,,left_only
mairie-65171-01,Mairie - Estarvielle,commune.estarvielle@orange.fr,"Adresse : Village,65240,Estarvielle | Tél : 06 82 39 30 26 | Fax : 05 62 40 53 15",,mairie,True,,left_only
mairie-65172-01,Mairie - Estensan,mairie.estensan@wanadoo.fr,"Adresse : Place de la Mairie,65170,Estensan | Tél : 05 62 39 52 04 | Fax : ",,mairie,True,,left_only
mairie-65173-01,Mairie - Esterre,mairie.esterre@wanadoo.fr,"Adresse : Au Village,65120,Esterre | Tél : 05 62 92 89 74 | Fax : 05 62 92 89 74",,mairie,True,,left_only
mairie-65174-01,Mairie - Estirac,mairie.estirac@wanadoo.fr,"Adresse : Le Village,65700,Estirac | Tél : 05 62 96 46 51 | Fax : 05 62 96 46 51",,mairie,True,,left_only
mairie-65175-01,Mairie - Ferrère,commune-de-ferrere@orange.fr,"Adresse : Le Village,65370,Ferrère | Tél : 05 62 39 23 65 | Fax : 05 62 39 23 65",,mairie,True,,left_only
mairie-65176-01,Mairie - Ferrières,ferrieresm@wanadoo.fr,"Adresse : Le Village,65560,Ferrières | Tél : 05 59 71 40 93 | Fax : 05 59 71 40 93",,mairie,True,,left_only
mairie-65177-01,Mairie - Fontrailles,commune-de-fontrailles@orange.fr,"Adresse : 1 route de Trie,65220,Fontrailles | Tél : 05 62 35 61 19 | Fax : 05 62 35 61 19",,mairie,True,,left_only
mairie-65178-01,Mairie - Fréchède,mairiefrechede@orange.fr,"Adresse : 10 route de Gascogne,65220,Fréchède | Tél : 05 62 35 69 33 | Fax : 05 62 35 69 33",,mairie,True,,left_only
mairie-65179-01,Mairie - Fréchendets,mairiedefrechendets@orange.fr,"Adresse : Le Village,65130,Fréchendets | Tél : 05 62 91 27 84 | Fax : ",,mairie,True,,left_only
mairie-65182-01,Mairie - Gaillagos,mairiegaillagos@wanadoo.fr,"Adresse : 1 place de la Mairie,65400,Gaillagos | Tél : 05 62 97 42 60 | Fax : ",,mairie,True,,left_only
mairie-65183-01,Mairie - Galan,mairie.galan@wanadoo.fr,"Adresse : 1 place de la Bastide,65330,Galan | Tél : 05 62 99 70 19 | Fax : 05 62 99 77 75",http://mairiedegalan.fr,mairie,True,,left_only
mairie-65184-01,Mairie - Galez,mairie-galez@orange.fr,"Adresse : Le Village,65330,Galez | Tél : 05 62 99 72 69 | Fax : ",,mairie,True,,left_only
mairie-65185-01,Mairie - Gardères,mairie.garderes@wanadoo.fr,"Adresse : 6 place du Château,65320,Gardères | Tél : 05 62 32 50 09 | Fax : 05 62 32 59 88",http://www.garderes.fr,mairie,True,,left_only
mairie-65186-01,Mairie - Gaudent,commgaudent@orange.fr,"Adresse : Le Village,65370,Gaudent | Tél : 05 62 39 21 78 | Fax : ",,mairie,True,,left_only
mairie-65187-01,Mairie - Gaussan,mairie-gaussan@wanadoo.fr,"Adresse : 3 chemin du Village,65670,Gaussan | Tél : 05 62 99 45 11 | Fax : 05 62 99 45 11",,mairie,True,,left_only
mairie-65189-01,Mairie - Gayan,mairie-gayan@orange.fr,"Adresse : rue des Pyrénées,65320,Gayan | Tél : 05 62 31 21 47 | Fax : ",http://www.mairie-gayan.fr,mairie,True,,left_only
mairie-65190-01,Mairie - Gazave,mairie.gazave@alsatis.net,"Adresse : Le Village,65250,Gazave | Tél : 05 62 98 94 93 | Fax : ",,mairie,True,,left_only
mairie-65191-01,Mairie - Gazost,mairiedegazost@wanadoo.fr,"Adresse : 42 rue du Montaigu,65100,Gazost | Tél : 05 62 94 09 72 | Fax : ",,mairie,True,,left_only
mairie-65192-01,Mairie - Gavarnie-Gèdre,mairie.gavarniegedre@gmail.com,"Adresse : Gavarnie-Gèdre,65120,Gavarnie-Gèdre | Tél : 05 62 92 48 59 | Fax : 05 62 92 46 29",https://www.gavarnie-gedre.fr/,mairie,True,,left_only
mairie-65193-01,Mairie - Gembrie,mairiegembrie@wanadoo.fr,"Adresse : Le Village,65370,Gembrie | Tél : 05 62 39 24 17 | Fax : 05 62 39 24 17",,mairie,True,,left_only
mairie-65194-01,Mairie - Générest,generest.mairie@wanadoo.fr,"Adresse : Le Village,65150,Générest | Tél : 05 62 39 73 47 | Fax : ",,mairie,True,,left_only
mairie-65195-01,Mairie - Génos,communedegenos.65@orange.fr,"Adresse : Le Village,65240,Génos | Tél : 05 62 99 68 01 | Fax : ",,mairie,True,,left_only
mairie-65196-01,Mairie - Gensac,gensac.cne@wanadoo.fr,"Adresse : 26 rue des Pyrénées,65140,Gensac | Tél : 05 62 96 99 11 | Fax : ",,mairie,True,,left_only
mairie-65197-01,Mairie - Ger,ger.mairie@wanadoo.fr,"Adresse : Impasse de la Mairie,65100,Ger | Tél : 05 62 94 79 01 | Fax : 05 62 94 79 01",,mairie,True,,left_only
mairie-65198-01,Mairie - Gerde,gerde.mairie@wanadoo.fr,"Adresse : 16 rue de la République,65200,Gerde | Tél : 05 62 95 06 58 | Fax : ",https://gerdemonclocher.com/,mairie,True,,left_only
mairie-65199-01,Mairie - Germ-Louron,mairie.germ@orange.fr,"Adresse : Le Village,65240,Germ-Louron | Tél : 05 62 99 66 94 | Fax : 05 62 99 61 25",,mairie,True,,left_only
mairie-65200-01,Mairie - Germs-sur-l'Oussouet,germs-sur-oussouet.mairie@wanadoo.fr,"Adresse : Place Jean-Michel-Laffaille,65200,Germs-sur-l'Oussouet | Tél : 05 62 42 90 91 | Fax : 05 62 42 90 91",,mairie,True,,left_only
mairie-65201-01,Mairie - Geu,geu.mairie@orange.fr,"Adresse : 16 camin Deths-Pourets,65100,Geu | Tél : 05 62 42 03 27 | Fax : 05 62 42 03 27",,mairie,True,,left_only
mairie-65202-01,Mairie - Gez,mairie-gez@wanadoo.fr,"Adresse : Rue du Bayet,65400,Gez | Tél : 05 62 97 19 70 | Fax : ",,mairie,True,,left_only
mairie-65203-01,Mairie - Gez-ez-Angles,gezezangles.mairie@wanadoo.fr,"Adresse : Le Village,65100,Gez-ez-Angles | Tél : 05 62 42 95 69 | Fax : ",,mairie,True,,left_only
mairie-65204-01,Mairie - Gonez,mairie.gonez@gmail.com,"Adresse : Mairie,65350,Gonez | Tél : 06 48 91 54 95 | Fax : ",,mairie,True,,left_only
mairie-65205-01,Mairie - Gouaux,mairie.gouaux@orange.fr,"Adresse : Le Village,65240,Gouaux | Tél : 05 62 39 93 79 | Fax : ",,mairie,True,,left_only
mairie-65206-01,Mairie - Goudon,mairie.goudon@wanadoo.fr,"Adresse : 11 rue Saint-Martin,65190,Goudon | Tél : 05 62 35 72 67 | Fax : 05 62 35 72 67",,mairie,True,,left_only
mairie-65207-01,Mairie - Gourgue,commune-de-gourgue@orange.fr,"Adresse : Village,65130,Gourgue | Tél : 05 62 40 53 85 | Fax : ",,mairie,True,,left_only
mairie-65208-01,Mairie - Grailhen,commune.grailhen@orange.fr,"Adresse : Place de la Mairie,65170,Grailhen | Tél : 05 62 40 04 19 | Fax : 05 62 40 04 19",,mairie,True,,left_only
mairie-65209-01,Mairie - Grézian,mairie.grezian@orange.fr,"Adresse : 8 rue de la Moulette,65240,Grézian | Tél : 05 62 39 97 06 | Fax : ",,mairie,True,,left_only
mairie-65210-01,Mairie - Grust,mairiedegrust@orange.fr,"Adresse : Le Village,65120,Grust | Tél : 05 62 92 33 75 | Fax : 05 62 92 33 75",,mairie,True,,left_only
mairie-65211-01,Mairie - Guchan,commune-de-guchan@orange.fr,"Adresse : Le Village,65170,Guchan | Tél : 05 62 39 97 46 | Fax : 05 62 39 97 46",,mairie,True,,left_only
mairie-65212-01,Mairie - Guchen,mairie.guchen@orange.fr,"Adresse : 1 place de l'Église,65240,Guchen | Tél : 05 62 39 91 54 | Fax : 05 62 39 91 54",,mairie,True,,left_only
mairie-65213-01,Mairie - Guizerix,commune-guizerix@wanadoo.fr,"Adresse : 15 place du Village,65230,Guizerix | Tél : 05 62 39 81 05 | Fax : ",,mairie,True,,left_only
mairie-65214-01,Mairie - Hachan,commune-hachan@orange.fr,"Adresse : Le Village,65230,Hachan | Tél : 05 62 99 79 18 | Fax : ",,mairie,True,,left_only
mairie-65215-01,Mairie - Hagedet,hagedet.mairie@orange.fr,"Adresse : Mairie de Hagedet,65700,Hagedet | Tél : 05 62 96 44 15 | Fax : ",,mairie,True,,left_only
mairie-65216-01,Mairie - Hauban,hauban.cne@wanadoo.fr,"Adresse : Chemin de l'Ecole,65200,Hauban | Tél : 05 62 91 08 79 | Fax : ",,mairie,True,,left_only
mairie-65217-01,Mairie - Hautaget,commune.hautaget@orange.fr,"Adresse : Le Village,65150,Hautaget | Tél : 05 62 99 06 19 | Fax : ",,mairie,True,,left_only
mairie-65218-01,Mairie - Hèches,mairie.heches@wanadoo.fr,"Adresse : Rue Principale,65250,Hèches | Tél : 05 62 98 85 24 | Fax : 05 62 98 85 24",,mairie,True,,left_only
mairie-65219-01,Mairie - Hères,commune-de-heres@orange.fr,"Adresse : 1 route de Caussade,65700,Hères | Tél : 05 62 93 01 86 | Fax : 05 62 93 01 86",,mairie,True,,left_only
mairie-65220-01,Mairie - Hibarette,hibarette.cne@wanadoo.fr,"Adresse : 19 rue des Pyrennées,65380,Hibarette | Tél : 05 62 45 62 79 | Fax : ",,mairie,True,,left_only
mairie-65221-01,Mairie - Hiis,mairie.hiis@orange.fr,"Adresse : Place de la Mairie,65200,Hiis | Tél : 05 62 91 54 11 | Fax : 05 62 91 54 11",,mairie,True,,left_only
mairie-65222-01,Mairie - Hitte,mairie.hitte@orange.fr,"Adresse : 4 rue de la Mairie,65190,Hitte | Tél : 05 62 35 06 22 | Fax : ",,mairie,True,,left_only
mairie-65223-01,Mairie - Horgues,commune-de-horgues@wanadoo.fr,"Adresse : 49 rue du Pic-du-Midi,65310,Horgues | Tél : 05 62 45 19 26 | Fax : 08 11 38 21 39",http://www.horgues.com,mairie,True,,left_only
mairie-65224-01,Mairie - Houeydets,houeydets65.mairie@orange.fr,"Adresse : Le Village,65330,Houeydets | Tél : 05 62 98 57 47 | Fax : 05 62 98 57 47",,mairie,True,,left_only
mairie-65225-01,Mairie - Hourc,mairie.hourc@orange.fr,"Adresse : Route de la Bigorre,65350,Hourc | Tél : 05 62 33 28 77 | Fax : ",,mairie,True,,left_only
mairie-65226-01,Mairie - Ibos,mairie.ibos@ville-ibos.fr,"Adresse : Place de Verdun,65420,Ibos | Tél : 05 62 90 61 00 | Fax : 05 62 90 01 89",http://mairie-ibos.fr,mairie,True,,left_only
mairie-65228-01,Mairie - Ilhet,commune.ilhet@orange.fr,"Adresse : Impasse de la Mairie,65410,Ilhet | Tél : 05 62 98 75 67 | Fax : ",,mairie,True,,left_only
mairie-65229-01,Mairie - Ilheu,commune-d-ilheu@orange.fr,"Adresse : Village,65370,Ilheu | Tél : 05 62 99 33 71 | Fax : 05 62 99 33 71",,mairie,True,,left_only
mairie-65230-01,Mairie - Izaourt,mairie-izaourt@wanadoo.fr,"Adresse : 1 place de la Mairie,65370,Izaourt | Tél : 05 62 99 24 75 | Fax : 05 62 39 68 81",,mairie,True,,left_only
mairie-65231-01,Mairie - Izaux,communeizaux@orange.fr,"Adresse : 5 route de l'Église,65250,Izaux | Tél : 05 62 98 04 74 | Fax : ",,mairie,True,,left_only
mairie-65232-01,Mairie - Jacque,mairie-de-jacque@orange.fr,"Adresse : Rue de lÉglise,65350,Jacque | Tél : 05 62 35 10 65 | Fax : ",,mairie,True,,left_only
mairie-65233-01,Mairie - Jarret,jarret.mairie@wanadoo.fr,"Adresse : 2 impasse de la Mairie,65100,Jarret | Tél : 05 62 42 95 15 | Fax : 05 62 42 95 15",http://mairie-jarret.com,mairie,True,,left_only
mairie-65234-01,Mairie - Jézeau,mairie.jezeau@wanadoo.fr,"Adresse : Le Village,65240,Jézeau | Tél : 05 62 40 19 57 | Fax : ",,mairie,True,,left_only
mairie-65235-01,Mairie - Juillan,commune@juillan.fr,"Adresse : 34 bis rue Maréchal-Foch,65290,Juillan | Tél : 05 62 32 06 00 | Fax : 05 62 32 97 15",http://www.juillan.fr,mairie,True,,left_only
mairie-65236-01,Mairie - Julos,mairie.julos@wanadoo.fr,"Adresse : Au Village,65100,Julos | Tél : 05 62 46 16 10 | Fax : ",,mairie,True,,left_only
mairie-65237-01,Mairie - Juncalas,mairie.juncalas@wanadoo.fr,"Adresse : 29 rue Castelloubon,65100,Juncalas | Tél : 05 62 94 15 14 | Fax : 05 62 94 15 14",,mairie,True,,left_only
mairie-65238-01,Mairie - Labassère,labassere.mairie@wanadoo.fr,"Adresse : 12 place de la Mairie,65200,Labassère | Tél : 05 62 95 05 41 | Fax : 05 62 95 05 41",,mairie,True,,left_only
mairie-65239-01,Mairie - Labastide,mairielabastide65@orange.fr,"Adresse : Le Village,65130,Labastide | Tél : 05 62 98 82 13 | Fax : ",,mairie,True,,left_only
mairie-65240-01,Mairie - Labatut-Rivière,mairie.labatut-riviere@wanadoo.fr,"Adresse : 1 route des Pyrénées,65700,Labatut-Rivière | Tél : 05 62 96 37 05 | Fax : 05 62 96 37 05",http://www.labatut-riviere.fr,mairie,True,,left_only
mairie-65241-01,Mairie - Laborde,mairie.laborde@orange.fr,"Adresse : Le Village,65130,Laborde | Tél : 05 62 39 01 39 | Fax : ",,mairie,True,,left_only
mairie-65242-01,Mairie - Lacassagne,mairielacassagne@wanadoo.fr,"Adresse : 77 rue du Château,65140,Lacassagne | Tél : 05 62 96 64 90 | Fax : ",,mairie,True,,left_only
mairie-65243-01,Mairie - Lafitole,mairie.lafitole@wanadoo.fr,"Adresse : 2 rue du Château,65700,Lafitole | Tél : 05 62 96 41 47 | Fax : ",,mairie,True,,left_only
mairie-65244-01,Mairie - Lagarde,commune.lagarde@orange.fr,"Adresse : Rue du 11-Novembre,65320,Lagarde | Tél : 05 62 31 22 57 | Fax : 05 62 31 22 57",,mairie,True,,left_only
mairie-65245-01,Mairie - Lagrange,commune.lagrange@wanadoo.fr,"Adresse : Place de la Mairie,65300,Lagrange | Tél : 05 62 98 07 00 | Fax : 05 62 39 29 51",http://www.lagrange65.fr,mairie,True,,left_only
mairie-65247-01,Mairie - Arrayou-Lahitte,mairie.arrayou.lahitte@wanadoo.fr,"Adresse : 26 rue du Montaigu,65100,Arrayou-Lahitte | Tél : 05 62 42 96 17 | Fax : ",,mairie,True,,left_only
mairie-65248-01,Mairie - Lahitte-Toupière,lahitte-toupiere.mairie@wanadoo.fr,"Adresse : 32 place de la Liberté,65700,Lahitte-Toupière | Tél : 05 62 96 33 97 | Fax : ",,mairie,True,,left_only
mairie-65249-01,Mairie - Lalanne,lalanne.magnoac@orange.fr,"Adresse : Le Village,65230,Lalanne | Tél : 05 62 99 87 02 | Fax : 05 62 99 87 02",,mairie,True,,left_only
mairie-65250-01,Mairie - Lalanne-Trie,commune-lalannetrie@orange.fr,"Adresse : 26 route de l'Église,65220,Lalanne-Trie | Tél : 05 62 35 67 34 | Fax : 05 62 35 67 35",,mairie,True,,left_only
mairie-65251-01,Mairie - Laloubère,contact@laloubere.fr,"Adresse : Allée du 8-Mai - BP 24,65310,Laloubère | Tél : 05 62 45 21 06 | Fax : 05 62 45 21 40",http://www.laloubere.fr,mairie,True,,left_only
mairie-65252-01,Mairie - Lamarque-Pontacq,mairie-lamarque-pontacq@wanadoo.fr,"Adresse : 6 rue de la Bigorre,65380,Lamarque-Pontacq | Tél : 05 59 53 52 80 | Fax : ",http://www.lamarque-pontacq.fr,mairie,True,,left_only
mairie-65253-01,Mairie - Lamarque-Rustaing,lamarque.rustaing.mairie@wanadoo.fr,"Adresse : 2 chemin de Lagleyse-Vieille,65220,Lamarque-Rustaing | Tél : 05 62 35 59 67 | Fax : 05 62 35 59 67",,mairie,True,,left_only
mairie-65254-01,Mairie - Laméac,lameac@wanadoo.fr,"Adresse : 14 rue des Écoles,65140,Laméac | Tél : 05 62 96 51 29 | Fax : 09 61 36 48 53",http://www.lameac.fr,mairie,True,,left_only
mairie-65255-01,Mairie - Lançon,commune-de-lancon@orange.fr,"Adresse : 4 route d'Arreau,65240,Lançon | Tél : 05 62 99 65 64 | Fax : ",,mairie,True,,left_only
mairie-65256-01,Mairie - Lanespède,lanespede.mairie@laposte.net,"Adresse : 15 route départementale 817,65190,Lanespède | Tél : 05 62 35 27 24 | Fax : ",,mairie,True,,left_only
mairie-65257-01,Mairie - Lanne,mairie-lanne@wanadoo.fr,"Adresse : 3 rue Saint-Blaise,65380,Lanne | Tél : 05 62 45 45 85 | Fax : 05 62 45 45 85",,mairie,True,,left_only
mairie-65258-01,Mairie - Lannemezan,internetlannemezan@gmail.com,"Adresse : 1 place de la République,65300,Lannemezan | Tél : 05 62 40 72 72 | Fax : 05 62 40 72 73",http://www.lannemezan.fr,mairie,True,,left_only
mairie-65259-01,Mairie - Lansac,mairie.lansac@sfr.fr,"Adresse : 8 chemin des Écoliers,65350,Lansac | Tél : 05 62 35 27 81 | Fax : ",,mairie,True,,left_only
mairie-65260-01,Mairie - Lapeyre,commune-de-lapeyre@orange.fr,"Adresse : 7 route de Tri,65220,Lapeyre | Tél : 05 62 35 65 49 | Fax : ",,mairie,True,,left_only
mairie-65261-01,Mairie - Laran,laran.mairie@wanadoo.fr,"Adresse : Le Village,65670,Laran | Tél : 05 62 99 44 04 | Fax : 05 62 99 44 04",,mairie,True,,left_only
mairie-65262-01,Mairie - Larreule,mairie.larreule@wanadoo.fr,"Adresse : 1 place Eugène-Ténot,65700,Larreule | Tél : 05 62 96 33 77 | Fax : ",http://www.larreule.fr,mairie,True,,left_only
mairie-65263-01,Mairie - Larroque-Magnoac,commune-de-larroque0552@orange.fr,"Adresse : 1 chemin Peyret,65230,Larroque | Tél : 05 62 99 88 45 | Fax : 05 62 99 88 45",,mairie,True,,left_only
mairie-65264-01,Mairie - Lascazères,mairie.lascazeres@wanadoo.fr,"Adresse : 7 route des Pyrénées,65700,Lascazères | Tél : 05 62 96 35 39 | Fax : ",http://www.lascazeres.fr,mairie,True,,left_only
mairie-65265-01,Mairie - Laslades,laslades.mairie@wanadoo.fr,"Adresse : 2 route du Lac,65350,Laslades | Tél : 05 62 35 08 71 | Fax : ",,mairie,True,,left_only
mairie-65266-01,Mairie - Lassales,lassales.cne@wanadoo.fr,"Adresse : Le Village,65670,Lassales | Tél : 05 62 99 46 80 | Fax : 05 62 99 46 80",,mairie,True,,left_only
mairie-65267-01,Mairie - Lau-Balagnas,mairie.laubalagnas@wanadoo.fr,"Adresse : 1 place de la Mairie,65400,Lau-Balagnas | Tél : 05 62 97 07 62 | Fax : 05 62 97 96 10",,mairie,True,,left_only
mairie-65268-01,Mairie - Layrisse,mairie-layrisse@orange.fr,"Adresse : 1 place de la Mairie,65380,Layrisse | Tél : 05 62 45 45 55 | Fax : ",,mairie,True,,left_only
mairie-65269-01,Mairie - Lescurry,mairie.lescurry@wanadoo.fr,"Adresse : 3 rue des Tilleuls,65140,Lescurry | Tél : 05 62 96 52 90 | Fax : ",,mairie,True,,left_only
mairie-65270-01,Mairie - Lespouey,lespouey.mairie@wanadoo.fr,"Adresse : 10 rue des Espiades,65190,Lespouey | Tél : 05 62 35 00 15 | Fax : 05 62 35 00 15",,mairie,True,,left_only
mairie-65271-01,Mairie - Lézignan,mairie.lezignan65@wanadoo.fr,"Adresse : 1 rue du Levant,65100,Lézignan | Tél : 05 62 42 94 51 | Fax : ",,mairie,True,,left_only
mairie-65273-01,Mairie - Liac,commune.liac@wanadoo.fr,"Adresse : 1 place de la Mairie,65140,Liac | Tél : 05 62 96 21 60 | Fax : 05 62 96 21 60",,mairie,True,,left_only
mairie-65274-01,Mairie - Libaros,mairie.libaros@orange.fr,"Adresse : 15 place de l'Église,65330,Libaros | Tél : 05 62 99 72 36 | Fax : 05 62 99 72 36",,mairie,True,,left_only
mairie-65276-01,Mairie - Lizos,lizos.cne@wanadoo.fr,"Adresse : 542 lou Vilatge,65350,Lizos | Tél : 05 62 33 27 84 | Fax : ",,mairie,True,,left_only
mairie-65277-01,Mairie - Lombrès,mairie.lombres@orange.fr,"Adresse : Village,65150,Lombrès | Tél : 05 62 39 71 43 | Fax : ",,mairie,True,,left_only
mairie-65278-01,Mairie - Lomné,mairie.65lomne@orange.fr,"Adresse : Le Village,65130,Lomné | Tél : 05 62 39 18 60 | Fax : ",,mairie,True,,left_only
mairie-65279-01,Mairie - Lortet,mairie.lortet@wanadoo.fr,"Adresse : Le Village,65250,Lortet | Tél : 05 62 98 82 59 | Fax : 05 62 98 82 59",,mairie,True,,left_only
mairie-65280-01,Mairie - Loubajac,mairie.de.loubajac@orange.fr,"Adresse : 6 route de Bartrès,65100,Loubajac | Tél : 05 62 42 38 06 | Fax : 09 70 61 24 93",,mairie,True,,left_only
mairie-65281-01,Mairie - Loucrup,mairie-loucrup@wanadoo.fr,"Adresse : 3 rue la Carrère,65200,Loucrup | Tél : 05 62 91 54 00 | Fax : ",,mairie,True,,left_only
mairie-65282-01,Mairie - Loudenvielle,mairie.de.loudenvielle@wanadoo.fr,"Adresse : 3 place de la Mairie,65510,Loudenvielle | Tél : 05 62 99 68 02 | Fax : 05 62 99 63 03",,mairie,True,,left_only
mairie-65283-01,Mairie - Loudervielle,mairiedeloudervielle@orange.fr,"Adresse : village,65240,Loudervielle | Tél : 05 62 99 65 70 | Fax : 05 62 99 65 70",,mairie,True,,left_only
mairie-65284-01,Mairie - Louey,commune.louey@wanadoo.fr,"Adresse : 1 rue Vignemale,65290,Louey | Tél : 05 62 45 41 33 | Fax : 05 62 45 44 81",http://www.mairie-louey.fr,mairie,True,,left_only
mairie-65285-01,Mairie - Louit,andre.trinc@wanadoo.fr,"Adresse : 25 rue de l'Ovalie,65350,Louit | Tél : 05 62 35 11 11 | Fax : 05 62 35 11 11",,mairie,True,,left_only
mairie-65286-01,Mairie - Lourdes,sg@ville-lourdes.fr,"Adresse : 2 rue de l'Hôtel-de-Ville - BP 709,65107,Lourdes Cedex | Tél : 05 62 94 65 65 | Fax : 05 62 46 10 36",https://www.lourdes.fr,mairie,True,,left_only
mairie-65287-01,Mairie - Loures-Barousse,mairie-loures-barousse@wanadoo.fr,"Adresse : 1 place de la Mairie,65370,Loures-Barousse | Tél : 05 62 99 21 28 | Fax : 05 62 99 21 23",http://www.loures-barousse.fr,mairie,True,,left_only
mairie-65288-01,Mairie - Lubret-Saint-Luc,mairielubret@hotmail.fr,"Adresse : 22 route des Pyrénées,65220,Lubret-Saint-Luc | Tél : 05 62 35 54 09 | Fax : ",,mairie,True,,left_only
mairie-65289-01,Mairie - Luby-Betmont,mairielubybetmont@orange.fr,"Adresse : 460 route de Capvern,65220,Luby-Betmont | Tél : 05 62 35 59 66 | Fax : 05 62 35 59 66",,mairie,True,,left_only
mairie-65290-01,Mairie - Luc,mairie.luc65@wanadoo.fr,"Adresse : 19 rue du Pic-du-Midi,65190,Luc | Tél : 05 62 35 00 40 | Fax : ",,mairie,True,,left_only
